student_id_num,question_id_num,correct_answer
43,18,1
43,19,0
43,20,0
43,21,1
43,22,1
43,23,0
43,24,1
43,25,1
43,26,1
43,27,0
43,28,1
43,29,1
43,30,1
43,31,1
43,32,1
43,33,1
43,34,1
43,35,1
43,36,0
43,37,1
43,38,1
43,39,0
43,40,1
43,41,1
43,42,1
43,43,1
43,44,0
43,45,1
43,46,0
43,47,1
43,48,1
43,49,0
43,50,1
43,51,1
43,52,1
43,53,0
43,54,1
43,55,1
44,1,1
44,2,1
44,3,1
44,4,1
44,5,1
44,6,1
44,7,1
44,8,1
44,9,1
44,10,0
44,11,1
44,12,1
44,13,1
44,14,1
44,15,1
44,16,1
44,17,1
44,18,1
44,19,1
44,20,1
44,21,1
44,22,1
44,23,1
44,24,1
44,25,1
44,26,1
44,27,0
44,28,0
44,29,1
44,30,1
44,31,1
44,32,1
44,33,1
44,34,1
44,35,0
44,36,1
44,37,1
44,38,1
44,39,1
44,40,1
44,41,1
44,42,1
44,43,1
44,44,1
44,45,1
44,46,1
44,47,1
44,48,0
44,49,1
44,50,1
44,51,1
44,52,1
44,53,1
44,54,1
44,55,1
45,1,1
45,2,1
45,3,1
45,4,1
45,5,1
45,6,1
45,7,1
45,8,1
45,9,1
45,10,1
45,11,1
45,12,1
45,13,0
45,14,1
45,15,1
45,16,1
45,17,1
45,18,1
45,19,1
45,20,0
45,21,1
45,22,1
45,23,1
45,24,1
45,25,1
45,26,1
45,27,1
45,28,1
45,29,1
45,30,1
45,31,1
45,32,1
45,33,1
45,34,1
45,35,1
45,36,1
45,37,0
45,38,1
45,39,1
45,40,1
45,41,1
45,42,0
45,43,1
45,44,1
45,45,0
45,46,1
45,47,1
45,48,1
45,49,1
45,50,1
45,51,1
45,52,1
45,53,1
45,54,1
45,55,1
46,1,1
46,2,1
46,3,1
46,4,1
46,5,1
46,6,1
46,7,0
46,8,0
46,9,0
46,10,1
46,11,1
46,12,1
46,13,1
46,14,1
46,15,0
46,16,1
46,17,1
46,18,1
46,19,1
46,20,1
46,21,1
46,22,0
46,23,1
46,24,1
46,25,1
46,26,0
46,27,1
46,28,0
46,29,0
46,30,1
46,31,1
46,32,1
46,33,1
46,34,1
46,35,1
46,36,1
46,37,1
46,38,1
46,39,1
46,40,1
46,41,1
46,42,1
46,43,1
46,44,1
46,45,1
46,46,1
46,47,1
46,48,1
46,49,1
46,50,1
46,51,0
46,52,1
46,53,1
46,54,1
46,55,1
47,1,1
47,2,1
47,3,1
47,4,1
47,5,1
47,6,0
47,7,1
47,8,1
47,9,1
47,10,1
47,11,1
47,12,0
47,13,1
47,14,1
47,15,0
47,16,1
47,17,1
47,18,1
47,19,1
47,20,1
47,21,1
47,22,1
47,23,1
47,24,1
47,25,0
47,26,1
47,27,1
47,28,0
47,29,1
47,30,1
47,31,1
47,32,1
47,33,1
47,34,1
47,35,0
47,36,1
47,37,1
47,38,0
47,39,1
47,40,0
47,41,1
47,42,0
47,43,1
47,44,1
47,45,1
47,46,1
47,47,1
47,48,1
47,49,1
47,50,1
47,51,1
47,52,1
47,53,1
47,54,1
47,55,1
48,1,1
48,2,1
48,3,1
48,4,1
48,5,0
48,6,1
48,7,1
48,8,0
48,9,1
48,10,1
48,11,1
48,12,0
48,13,0
48,14,1
48,15,0
48,16,1
48,17,1
48,18,1
48,19,1
48,20,0
48,21,1
48,22,1
48,23,1
48,24,1
48,25,1
48,26,1
48,27,0
48,28,0
48,29,1
48,30,1
48,31,1
48,32,1
48,33,1
48,34,1
48,35,0
48,36,1
48,37,1
48,38,0
48,39,1
48,40,1
48,41,1
48,42,1
48,43,1
48,44,1
48,45,1
48,46,1
48,47,1
48,48,1
48,49,1
48,50,1
48,51,1
48,52,0
48,53,1
48,54,0
48,55,0
49,1,0
49,2,1
49,3,1
49,4,1
49,5,0
49,6,0
49,7,1
49,8,1
49,9,1
49,10,0
49,11,1
49,12,1
49,13,0
49,14,1
49,15,1
49,16,1
49,17,1
49,18,1
49,19,0
49,20,0
49,21,0
49,22,0
49,23,1
49,24,0
49,25,1
49,26,1
49,27,0
49,28,0
49,29,1
49,30,1
49,31,1
49,32,1
49,33,1
49,34,1
49,35,0
49,36,1
49,37,1
49,38,0
49,39,0
49,40,0
49,41,0
49,42,1
49,43,0
49,44,0
49,45,1
49,46,1
49,47,0
49,48,0
49,49,0
49,50,0
49,51,1
49,52,1
49,53,0
49,54,0
49,55,1
50,1,1
50,2,1
50,3,1
50,4,1
50,5,1
50,6,0
50,7,0
50,8,1
50,9,0
50,10,0
50,11,1
50,12,1
50,13,0
50,14,0
50,15,1
50,16,0
50,17,1
50,18,1
50,19,0
50,20,1
50,21,1
50,22,0
50,23,0
50,24,1
50,25,0
50,26,1
50,27,0
50,28,0
50,29,1
50,30,1
50,31,0
50,32,1
50,33,0
50,34,0
50,35,1
50,36,0
50,37,0
50,38,1
50,39,1
50,40,1
50,41,1
50,42,0
50,43,0
50,44,0
50,45,1
50,46,1
50,47,1
50,48,1
50,49,0
50,50,1
50,51,0
50,52,0
50,53,0
50,54,0
50,55,0
51,1,1
51,2,1
51,3,0
51,4,1
51,5,1
51,6,1
51,7,1
51,8,1
51,9,0
51,10,0
51,11,0
51,12,1
51,13,0
51,14,1
51,15,1
51,16,1
51,17,0
51,18,1
51,19,1
51,20,1
51,21,1
51,22,1
51,23,1
51,24,1
51,25,1
51,26,1
51,27,0
51,28,1
51,29,0
51,30,1
51,31,1
51,32,1
51,33,1
51,34,0
51,35,0
51,36,1
51,37,1
51,38,1
51,39,1
51,40,1
51,41,1
51,42,1
51,43,1
51,44,1
51,45,1
51,46,0
51,47,1
51,48,0
51,49,1
51,50,1
51,51,1
51,52,0
51,53,0
51,54,0
51,55,1
52,1,1
52,2,1
52,3,1
52,4,1
52,5,1
52,6,1
52,7,1
52,8,1
52,9,1
52,10,1
52,11,1
52,12,1
52,13,0
52,14,0
52,15,0
52,16,1
52,17,1
52,18,1
52,19,1
52,20,1
52,21,1
52,22,1
52,23,1
52,24,1
52,25,0
52,26,1
52,27,0
52,28,0
52,29,1
52,30,1
52,31,0
52,32,1
52,33,0
52,34,1
52,35,1
52,36,1
52,37,0
52,38,1
52,39,1
52,40,1
52,41,1
52,42,1
52,43,1
52,44,1
52,45,1
52,46,0
52,47,1
52,48,0
52,49,1
52,50,0
52,51,1
52,52,0
52,53,1
52,54,1
52,55,1
53,1,1
53,2,1
53,3,0
53,4,1
53,5,1
53,6,0
53,7,0
53,8,1
53,9,1
53,10,1
53,11,1
53,12,1
53,13,1
53,14,1
53,15,0
53,16,0
53,17,1
53,18,0
53,19,0
53,20,1
53,21,0
53,22,0
53,23,1
53,24,0
53,25,0
53,26,1
53,27,0
53,28,0
53,29,1
53,30,1
53,31,1
53,32,0
53,33,1
53,34,0
53,35,1
53,36,0
53,37,0
53,38,0
53,39,0
53,40,1
53,41,0
53,42,0
53,43,0
53,44,1
53,45,1
53,46,0
53,47,1
53,48,0
53,49,1
53,50,1
53,51,1
53,52,0
53,53,0
53,54,1
53,55,1
54,1,0
54,2,1
54,3,0
54,4,0
54,5,1
54,6,1
54,7,1
54,8,1
54,9,0
54,10,1
54,11,1
54,12,0
54,13,0
54,14,1
54,15,0
54,16,1
54,17,1
54,18,1
54,19,1
54,20,1
54,21,0
54,22,1
54,23,0
54,24,1
54,25,1
54,26,1
54,27,0
54,28,1
54,29,1
54,30,1
54,31,1
54,32,1
54,33,0
54,34,1
54,35,1
54,36,0
54,37,0
54,38,1
54,39,0
54,40,1
54,41,1
54,42,0
54,43,0
54,44,1
54,45,1
54,46,0
54,47,1
54,48,0
54,49,0
54,50,1
54,51,1
54,52,0
54,53,1
54,54,1
54,55,1
55,1,1
55,2,1
55,3,0
55,4,1
55,5,1
55,6,1
55,7,1
55,8,1
55,9,1
55,10,1
55,11,0
55,12,1
55,13,1
55,14,1
55,15,1
55,16,1
55,17,1
55,18,1
55,19,1
55,20,1
55,21,1
55,22,1
55,23,1
55,24,1
55,25,1
55,26,1
55,27,0
55,28,0
55,29,1
55,30,1
55,31,1
55,32,1
55,33,1
55,34,1
55,35,1
55,36,0
55,37,1
55,38,0
55,39,1
55,40,0
55,41,1
55,42,1
55,43,0
55,44,1
55,45,1
55,46,1
55,47,1
55,48,1
55,49,1
55,50,1
55,51,1
55,52,1
55,53,1
55,54,0
55,55,1
56,1,1
56,2,1
56,3,1
56,4,1
56,5,1
56,6,1
56,7,1
56,8,0
56,9,1
56,10,0
56,11,1
56,12,1
56,13,0
56,14,1
56,15,1
56,16,1
56,17,1
56,18,1
56,19,1
56,20,1
56,21,0
56,22,1
56,23,1
56,24,1
56,25,1
56,26,1
56,27,1
56,28,1
56,29,1
56,30,1
56,31,1
56,32,1
56,33,1
56,34,1
56,35,1
56,36,1
56,37,1
56,38,0
56,39,1
56,40,1
56,41,1
56,42,0
56,43,1
56,44,1
56,45,1
56,46,1
56,47,1
56,48,0
56,49,0
56,50,1
56,51,0
56,52,1
56,53,1
56,54,0
56,55,1
57,1,1
57,2,1
57,3,1
57,4,1
57,5,1
57,6,1
57,7,1
57,8,1
57,9,0
57,10,1
57,11,1
57,12,1
57,13,0
57,14,1
57,15,1
57,16,1
57,17,1
57,18,1
57,19,1
57,20,0
57,21,1
57,22,1
57,23,1
57,24,1
57,25,1
57,26,1
57,27,0
57,28,1
57,29,0
57,30,1
57,31,1
57,32,1
57,33,1
57,34,1
57,35,1
57,36,0
57,37,1
57,38,1
57,39,1
57,40,1
57,41,1
57,42,1
57,43,1
57,44,0
57,45,1
57,46,1
57,47,1
57,48,1
57,49,0
57,50,1
57,51,1
57,52,1
57,53,1
57,54,1
57,55,1
58,1,0
58,2,0
58,3,1
58,4,0
58,5,0
58,6,0
58,7,0
58,8,1
58,9,1
58,10,0
58,11,0
58,12,1
58,13,0
58,14,1
58,15,0
58,16,1
58,17,1
58,18,1
58,19,0
58,20,1
58,21,1
58,22,0
58,23,1
58,24,0
58,25,1
58,26,0
58,27,0
58,28,0
58,29,1
58,30,0
58,31,1
58,32,0
58,33,1
58,34,0
58,35,0
58,36,0
58,37,0
58,38,0
58,39,0
58,40,0
58,41,0
58,42,0
58,43,0
58,44,1
58,45,1
58,46,1
58,47,0
58,48,0
58,49,0
58,50,1
58,51,0
58,52,0
58,53,0
58,54,0
58,55,0
59,1,1
59,2,1
59,3,1
59,4,1
59,5,1
59,6,1
59,7,1
59,8,1
59,9,1
59,10,1
59,11,1
59,12,1
59,13,1
59,14,1
59,15,1
59,16,1
59,17,1
59,18,1
59,19,1
59,20,1
59,21,1
59,22,1
59,23,1
59,24,1
59,25,1
59,26,0
59,27,1
59,28,0
59,29,1
59,30,1
59,31,1
59,32,1
59,33,1
59,34,1
59,35,1
59,36,1
59,37,1
59,38,1
59,39,1
59,40,1
59,41,1
59,42,0
59,43,0
59,44,1
59,45,1
59,46,1
59,47,1
59,48,1
59,49,0
59,50,1
59,51,1
59,52,1
59,53,1
59,54,0
59,55,1
60,1,1
60,2,1
60,3,1
60,4,1
60,5,1
60,6,1
60,7,0
60,8,1
60,9,1
60,10,1
60,11,1
60,12,0
60,13,1
60,14,0
60,15,0
60,16,1
60,17,1
60,18,1
60,19,1
60,20,1
60,21,1
60,22,1
60,23,1
60,24,1
60,25,1
60,26,1
60,27,0
60,28,1
60,29,1
60,30,1
60,31,1
60,32,1
60,33,1
60,34,1
60,35,1
60,36,0
60,37,0
60,38,1
60,39,1
60,40,1
60,41,0
60,42,0
60,43,1
60,44,1
60,45,1
60,46,0
60,47,1
60,48,1
60,49,0
60,50,1
60,51,1
60,52,0
60,53,0
60,54,0
60,55,1
61,1,1
61,2,1
61,3,0
61,4,1
61,5,1
61,6,1
61,7,0
61,8,1
61,9,1
61,10,1
61,11,0
61,12,1
61,13,1
61,14,0
61,15,0
61,16,0
61,17,0
61,18,1
61,19,0
61,20,1
61,21,1
61,22,1
61,23,1
61,24,1
61,25,1
61,26,0
61,27,0
61,28,0
61,29,1
61,30,1
61,31,1
61,32,1
61,33,1
61,34,1
61,35,0
61,36,1
61,37,1
61,38,0
61,39,0
61,40,1
61,41,0
61,42,0
61,43,0
61,44,1
61,45,1
61,46,1
61,47,1
61,48,1
61,49,1
61,50,1
61,51,1
61,52,1
61,53,0
61,54,0
61,55,1
62,1,1
62,2,1
62,3,1
62,4,1
62,5,1
62,6,1
62,7,0
62,8,1
62,9,1
62,10,0
62,11,0
62,12,0
62,13,0
62,14,1
62,15,1
62,16,1
62,17,0
62,18,1
62,19,1
62,20,0
62,21,1
62,22,1
62,23,1
62,24,1
62,25,0
62,26,1
62,27,1
62,28,0
62,29,0
62,30,1
62,31,1
62,32,1
62,33,1
62,34,1
62,35,0
62,36,1
62,37,1
62,38,1
62,39,1
62,40,1
62,41,1
62,42,1
62,43,1
62,44,0
62,45,1
62,46,1
62,47,1
62,48,0
62,49,0
62,50,1
62,51,0
62,52,0
62,53,0
62,54,1
62,55,1
63,1,1
63,2,1
63,3,1
63,4,0
63,5,0
63,6,1
63,7,1
63,8,1
63,9,1
63,10,0
63,11,1
63,12,0
63,13,0
63,14,1
63,15,1
63,16,1
63,17,1
63,18,1
63,19,1
63,20,0
63,21,1
63,22,1
63,23,1
63,24,0
63,25,1
63,26,1
63,27,0
63,28,1
63,29,1
63,30,1
63,31,1
63,32,1
63,33,1
63,34,1
63,35,0
63,36,1
63,37,1
63,38,0
63,39,0
63,40,1
63,41,1
63,42,1
63,43,1
63,44,1
63,45,1
63,46,0
63,47,1
63,48,1
63,49,0
63,50,0
63,51,1
63,52,1
63,53,0
63,54,1
63,55,1
64,1,1
64,2,1
64,3,1
64,4,1
64,5,1
64,6,1
64,7,1
64,8,1
64,9,1
64,10,0
64,11,1
64,12,1
64,13,0
64,14,1
64,15,0
64,16,1
64,17,1
64,18,1
64,19,1
64,20,1
64,21,1
64,22,1
64,23,1
64,24,0
64,25,1
64,26,1
64,27,0
64,28,0
64,29,1
64,30,0
64,31,1
64,32,1
64,33,1
64,34,1
64,35,1
64,36,0
64,37,1
64,38,1
64,39,0
64,40,1
64,41,1
64,42,1
64,43,1
64,44,1
64,45,1
64,46,1
64,47,1
64,48,1
64,49,0
64,50,1
64,51,0
64,52,1
64,53,1
64,54,1
64,55,1
65,1,1
65,2,1
65,3,1
65,4,1
65,5,1
65,6,1
65,7,1
65,8,1
65,9,1
65,10,1
65,11,1
65,12,1
65,13,1
65,14,1
65,15,1
65,16,1
65,17,1
65,18,1
65,19,1
65,20,1
65,21,1
65,22,1
65,23,1
65,24,1
65,25,1
65,26,1
65,27,1
65,28,1
65,29,1
65,30,1
65,31,1
65,32,1
65,33,1
65,34,1
65,35,0
65,36,1
65,37,1
65,38,0
65,39,1
65,40,1
65,41,1
65,42,1
65,43,1
65,44,1
65,45,1
65,46,1
65,47,1
65,48,1
65,49,1
65,50,1
65,51,1
65,52,1
65,53,1
65,54,1
65,55,1
66,1,1
66,2,1
66,3,1
66,4,0
66,5,1
66,6,1
66,7,1
66,8,1
66,9,1
66,10,1
66,11,1
66,12,0
66,13,1
66,14,1
66,15,0
66,16,1
66,17,1
66,18,1
66,19,1
66,20,1
66,21,1
66,22,1
66,23,1
66,24,1
66,25,1
66,26,0
66,27,0
66,28,0
66,29,0
66,30,1
66,31,1
66,32,1
66,33,1
66,34,1
66,35,1
66,36,0
66,37,0
66,38,1
66,39,0
66,40,1
66,41,1
66,42,0
66,43,1
66,44,0
66,45,1
66,46,1
66,47,0
66,48,0
66,49,1
66,50,0
66,51,1
66,52,1
66,53,1
66,54,1
66,55,1
67,1,0
67,2,1
67,3,0
67,4,0
67,5,1
67,6,0
67,7,0
67,8,1
67,9,0
67,10,0
67,11,1
67,12,0
67,13,1
67,14,0
67,15,1
67,16,0
67,17,0
67,18,0
67,19,0
67,20,0
67,21,0
67,22,0
67,23,0
67,24,0
67,25,0
67,26,0
67,27,0
67,28,0
67,29,0
67,30,1
67,31,0
67,32,0
67,33,1
67,34,0
67,35,0
67,36,0
67,37,0
67,38,1
67,39,0
67,40,1
67,41,0
67,42,0
67,43,0
67,44,0
67,45,1
67,46,0
67,47,1
67,48,0
67,49,0
67,50,0
67,51,0
67,52,0
67,53,0
67,54,0
67,55,1
68,1,1
68,2,1
68,3,1
68,4,0
68,5,1
68,6,1
68,7,1
68,8,1
68,9,1
68,10,0
68,11,1
68,12,0
68,13,0
68,14,0
68,15,0
68,16,1
68,17,1
68,18,0
68,19,1
68,20,1
68,21,0
68,22,1
68,23,1
68,24,0
68,25,1
68,26,0
68,27,0
68,28,0
68,29,1
68,30,0
68,31,1
68,32,1
68,33,0
68,34,1
68,35,0
68,36,1
68,37,1
68,38,0
68,39,0
68,40,0
68,41,1
68,42,0
68,43,0
68,44,0
68,45,1
68,46,0
68,47,1
68,48,1
68,49,0
68,50,1
68,51,1
68,52,0
68,53,1
68,54,1
68,55,0
69,1,1
69,2,1
69,3,0
69,4,0
69,5,1
69,6,0
69,7,0
69,8,1
69,9,1
69,10,0
69,11,0
69,12,1
69,13,1
69,14,0
69,15,1
69,16,1
69,17,1
69,18,1
69,19,1
69,20,0
69,21,1
69,22,1
69,23,1
69,24,0
69,25,0
69,26,1
69,27,0
69,28,0
69,29,1
69,30,0
69,31,0
69,32,0
69,33,0
69,34,1
69,35,0
69,36,1
69,37,1
69,38,1
69,39,1
69,40,0
69,41,1
69,42,0
69,43,0
69,44,1
69,45,1
69,46,0
69,47,1
69,48,1
69,49,0
69,50,0
69,51,0
69,52,0
69,53,0
69,54,1
69,55,1
70,1,1
70,2,0
70,3,1
70,4,0
70,5,1
70,6,0
70,7,1
70,8,1
70,9,1
70,10,0
70,11,0
70,12,1
70,13,0
70,14,0
70,15,0
70,16,1
70,17,0
70,18,1
70,19,1
70,20,1
70,21,1
70,22,1
70,23,0
70,24,0
70,25,0
70,26,0
70,27,0
70,28,0
70,29,0
70,30,1
70,31,0
70,32,1
70,33,1
70,34,1
70,35,0
70,36,1
70,37,1
70,38,1
70,39,1
70,40,1
70,41,1
70,42,0
70,43,0
70,44,1
70,45,0
70,46,0
70,47,1
70,48,0
70,49,0
70,50,1
70,51,1
70,52,1
70,53,1
70,54,0
70,55,0
71,1,1
71,2,1
71,3,1
71,4,1
71,5,1
71,6,1
71,7,0
71,8,1
71,9,1
71,10,0
71,11,0
71,12,1
71,13,1
71,14,1
71,15,1
71,16,1
71,17,1
71,18,1
71,19,1
71,20,0
71,21,1
71,22,0
71,23,1
71,24,1
71,25,1
71,26,1
71,27,0
71,28,1
71,29,1
71,30,1
71,31,1
71,32,1
71,33,1
71,34,1
71,35,1
71,36,1
71,37,1
71,38,1
71,39,1
71,40,1
71,41,1
71,42,1
71,43,1
71,44,1
71,45,1
71,46,0
71,47,0
71,48,1
71,49,1
71,50,1
71,51,1
71,52,1
71,53,0
71,54,1
71,55,1
72,1,1
72,2,0
72,3,0
72,4,1
72,5,1
72,6,1
72,7,1
72,8,1
72,9,1
72,10,1
72,11,1
72,12,0
72,13,0
72,14,1
72,15,1
72,16,0
72,17,0
72,18,1
72,19,0
72,20,1
72,21,1
72,22,1
72,23,0
72,24,1
72,25,1
72,26,1
72,27,1
72,28,0
72,29,1
72,30,1
72,31,1
72,32,1
72,33,1
72,34,1
72,35,1
72,36,0
72,37,1
72,38,1
72,39,1
72,40,1
72,41,0
72,42,1
72,43,0
72,44,1
72,45,1
72,46,0
72,47,0
72,48,1
72,49,0
72,50,1
72,51,1
72,52,1
72,53,0
72,54,1
72,55,1
73,1,1
73,2,1
73,3,1
73,4,1
73,5,1
73,6,1
73,7,1
73,8,1
73,9,1
73,10,1
73,11,1
73,12,1
73,13,1
73,14,0
73,15,1
73,16,1
73,17,1
73,18,1
73,19,1
73,20,1
73,21,1
73,22,1
73,23,1
73,24,0
73,25,1
73,26,1
73,27,0
73,28,1
73,29,1
73,30,1
73,31,1
73,32,1
73,33,1
73,34,1
73,35,0
73,36,1
73,37,1
73,38,1
73,39,1
73,40,1
73,41,1
73,42,1
73,43,1
73,44,1
73,45,1
73,46,1
73,47,1
73,48,1
73,49,1
73,50,1
73,51,1
73,52,0
73,53,1
73,54,1
73,55,1
74,1,1
74,2,1
74,3,1
74,4,0
74,5,1
74,6,1
74,7,0
74,8,1
74,9,1
74,10,1
74,11,1
74,12,1
74,13,0
74,14,0
74,15,1
74,16,1
74,17,1
74,18,1
74,19,0
74,20,0
74,21,1
74,22,1
74,23,0
74,24,1
74,25,1
74,26,1
74,27,0
74,28,0
74,29,1
74,30,1
74,31,1
74,32,1
74,33,1
74,34,1
74,35,1
74,36,1
74,37,0
74,38,1
74,39,1
74,40,1
74,41,1
74,42,1
74,43,1
74,44,1
74,45,1
74,46,0
74,47,0
74,48,1
74,49,1
74,50,0
74,51,0
74,52,0
74,53,0
74,54,1
74,55,0
75,1,1
75,2,1
75,3,1
75,4,0
75,5,0
75,6,0
75,7,0
75,8,1
75,9,1
75,10,1
75,11,1
75,12,0
75,13,1
75,14,1
75,15,1
75,16,1
75,17,1
75,18,1
75,19,1
75,20,1
75,21,1
75,22,1
75,23,1
75,24,1
75,25,0
75,26,1
75,27,1
75,28,0
75,29,1
75,30,1
75,31,0
75,32,1
75,33,1
75,34,1
75,35,0
75,36,1
75,37,1
75,38,1
75,39,0
75,40,1
75,41,0
75,42,0
75,43,1
75,44,1
75,45,1
75,46,0
75,47,1
75,48,1
75,49,1
75,50,1
75,51,1
75,52,1
75,53,0
75,54,1
75,55,0
76,1,1
76,2,0
76,3,1
76,4,1
76,5,0
76,6,1
76,7,1
76,8,1
76,9,0
76,10,1
76,11,1
76,12,1
76,13,0
76,14,1
76,15,0
76,16,1
76,17,1
76,18,0
76,19,1
76,20,0
76,21,1
76,22,1
76,23,1
76,24,0
76,25,1
76,26,0
76,27,0
76,28,0
76,29,1
76,30,1
76,31,1
76,32,1
76,33,1
76,34,1
76,35,1
76,36,1
76,37,1
76,38,1
76,39,1
76,40,1
76,41,1
76,42,1
76,43,1
76,44,1
76,45,1
76,46,0
76,47,1
76,48,1
76,49,0
76,50,1
76,51,0
76,52,0
76,53,1
76,54,1
76,55,1
77,1,1
77,2,1
77,3,1
77,4,1
77,5,1
77,6,1
77,7,0
77,8,1
77,9,1
77,10,1
77,11,1
77,12,1
77,13,1
77,14,1
77,15,1
77,16,1
77,17,1
77,18,1
77,19,1
77,20,1
77,21,1
77,22,1
77,23,1
77,24,1
77,25,1
77,26,1
77,27,1
77,28,1
77,29,0
77,30,1
77,31,1
77,32,1
77,33,1
77,34,1
77,35,1
77,36,1
77,37,1
77,38,1
77,39,0
77,40,1
77,41,1
77,42,1
77,43,1
77,44,1
77,45,1
77,46,1
77,47,1
77,48,1
77,49,1
77,50,1
77,51,1
77,52,1
77,53,1
77,54,1
77,55,1
78,1,1
78,2,1
78,3,1
78,4,1
78,5,1
78,6,1
78,7,0
78,8,1
78,9,0
78,10,0
78,11,1
78,12,0
78,13,0
78,14,1
78,15,0
78,16,1
78,17,0
78,18,0
78,19,1
78,20,0
78,21,1
78,22,0
78,23,1
78,24,0
78,25,1
78,26,0
78,27,0
78,28,0
78,29,1
78,30,0
78,31,0
78,32,1
78,33,1
78,34,0
78,35,0
78,36,1
78,37,1
78,38,0
78,39,0
78,40,1
78,41,0
78,42,0
78,43,1
78,44,0
78,45,1
78,46,0
78,47,0
78,48,1
78,49,0
78,50,0
78,51,1
78,52,1
78,53,0
78,54,1
78,55,1
79,1,1
79,2,1
79,3,1
79,4,1
79,5,1
79,6,0
79,7,1
79,8,1
79,9,1
79,10,1
79,11,1
79,12,1
79,13,1
79,14,1
79,15,1
79,16,1
79,17,1
79,18,1
79,19,1
79,20,1
79,21,1
79,22,1
79,23,1
79,24,0
79,25,1
79,26,0
79,27,0
79,28,1
79,29,1
79,30,1
79,31,1
79,32,1
79,33,1
79,34,1
79,35,0
79,36,0
79,37,1
79,38,1
79,39,1
79,40,1
79,41,1
79,42,1
79,43,1
79,44,0
79,45,1
79,46,1
79,47,0
79,48,1
79,49,0
79,50,1
79,51,1
79,52,1
79,53,0
79,54,1
79,55,0
80,1,1
80,2,1
80,3,0
80,4,1
80,5,0
80,6,1
80,7,1
80,8,1
80,9,1
80,10,1
80,11,1
80,12,0
80,13,0
80,14,0
80,15,0
80,16,1
80,17,1
80,18,1
80,19,1
80,20,0
80,21,1
80,22,1
80,23,1
80,24,1
80,25,1
80,26,1
80,27,0
80,28,0
80,29,1
80,30,1
80,31,0
80,32,0
80,33,1
80,34,1
80,35,1
80,36,0
80,37,1
80,38,1
80,39,1
80,40,1
80,41,1
80,42,1
80,43,1
80,44,1
80,45,1
80,46,0
80,47,1
80,48,1
80,49,1
80,50,1
80,51,1
80,52,1
80,53,0
80,54,0
80,55,1
81,1,1
81,2,1
81,3,1
81,4,1
81,5,0
81,6,1
81,7,1
81,8,1
81,9,1
81,10,1
81,11,1
81,12,0
81,13,0
81,14,0
81,15,1
81,16,1
81,17,1
81,18,1
81,19,0
81,20,1
81,21,1
81,22,1
81,23,1
81,24,0
81,25,1
81,26,1
81,27,1
81,28,0
81,29,1
81,30,1
81,31,0
81,32,1
81,33,1
81,34,1
81,35,0
81,36,1
81,37,1
81,38,1
81,39,1
81,40,0
81,41,1
81,42,0
81,43,0
81,44,1
81,45,1
81,46,0
81,47,0
81,48,1
81,49,0
81,50,1
81,51,1
81,52,1
81,53,1
81,54,1
81,55,1
82,1,1
82,2,1
82,3,1
82,4,1
82,5,0
82,6,1
82,7,1
82,8,0
82,9,1
82,10,1
82,11,1
82,12,1
82,13,1
82,14,0
82,15,1
82,16,1
82,17,0
82,18,1
82,19,1
82,20,1
82,21,1
82,22,1
82,23,1
82,24,1
82,25,1
82,26,1
82,27,1
82,28,1
82,29,0
82,30,1
82,31,1
82,32,1
82,33,1
82,34,1
82,35,1
82,36,1
82,37,1
82,38,1
82,39,1
82,40,1
82,41,1
82,42,1
82,43,0
82,44,1
82,45,1
82,46,1
82,47,1
82,48,1
82,49,1
82,50,0
82,51,1
82,52,1
82,53,1
82,54,1
82,55,1
83,1,1
83,2,1
83,3,1
83,4,1
83,5,1
83,6,1
83,7,0
83,8,0
83,9,1
83,10,0
83,11,1
83,12,1
83,13,0
83,14,1
83,15,1
83,16,1
83,17,1
83,18,1
83,19,1
83,20,1
83,21,1
83,22,1
83,23,1
83,24,1
83,25,0
83,26,1
83,27,0
83,28,0
83,29,0
83,30,1
83,31,0
83,32,1
83,33,1
83,34,1
83,35,0
83,36,1
83,37,1
83,38,0
83,39,0
83,40,1
83,41,0
83,42,0
83,43,1
83,44,1
83,45,1
83,46,0
83,47,1
83,48,1
83,49,0
83,50,1
83,51,1
83,52,0
83,53,0
83,54,1
83,55,0
84,1,1
84,2,1
84,3,0
84,4,0
84,5,1
84,6,1
84,7,1
84,8,1
84,9,0
84,10,1
84,11,1
84,12,1
84,13,0
84,14,1
84,15,0
84,16,1
84,17,1
84,18,1
84,19,1
84,20,1
84,21,1
84,22,0
84,23,1
84,24,1
84,25,1
84,26,1
84,27,0
84,28,1
84,29,1
84,30,0
84,31,1
84,32,1
84,33,0
84,34,1
84,35,1
84,36,1
84,37,1
84,38,1
84,39,0
84,40,1
84,41,1
84,42,0
84,43,0
84,44,0
84,45,0
84,46,0
84,47,0
84,48,0
84,49,1
84,50,0
84,51,0
84,52,0
84,53,0
84,54,0
84,55,0
85,1,1
85,2,1
85,3,1
85,4,0
85,5,0
85,6,1
85,7,0
85,8,1
85,9,1
85,10,1
85,11,1
85,12,0
85,13,0
85,14,1
85,15,1
85,16,1
85,17,1
85,18,0
85,19,0
85,20,1
85,21,0
85,22,0
85,23,1
85,24,1
85,25,0
85,26,0
85,27,1
85,28,0
85,29,0
85,30,1
85,31,1
85,32,0
85,33,1
85,34,1
85,35,1
85,36,0
85,37,1
