question_id_num,student_id_num,correct_answer
24,28,1
24,29,1
24,30,1
24,31,1
24,32,1
24,33,1
24,34,1
24,35,1
24,36,1
24,37,0
24,38,0
24,39,1
24,40,1
24,41,0
24,42,1
24,43,0
24,44,1
24,45,1
24,46,1
24,47,1
24,48,1
24,49,1
24,50,0
24,51,0
24,52,1
24,53,1
24,54,1
24,55,1
24,56,0
24,57,1
24,58,1
24,59,1
24,60,1
24,61,0
24,62,1
24,63,1
24,64,0
24,65,1
24,66,1
24,67,1
24,68,0
24,69,1
24,70,0
24,71,1
24,72,1
24,73,0
24,74,0
24,75,0
24,76,0
24,77,1
24,78,1
24,79,0
24,80,0
24,81,1
24,82,1
24,83,1
24,84,0
24,85,0
24,86,1
24,87,1
24,88,1
24,89,1
24,90,0
24,91,1
24,92,1
24,93,1
24,94,0
24,95,0
24,96,1
24,97,0
24,98,1
24,99,1
24,100,0
25,1,1
25,2,1
25,3,1
25,4,1
25,5,0
25,6,1
25,7,1
25,8,1
25,9,0
25,10,1
25,11,1
25,12,1
25,13,1
25,14,1
25,15,1
25,16,0
25,17,1
25,18,1
25,19,1
25,20,1
25,21,1
25,22,0
25,23,1
25,24,1
25,25,1
25,26,1
25,27,0
25,28,1
25,29,0
25,30,1
25,31,1
25,32,1
25,33,1
25,34,1
25,35,1
25,36,0
25,37,1
25,38,0
25,39,1
25,40,1
25,41,0
25,42,1
25,43,1
25,44,1
25,45,1
25,46,1
25,47,1
25,48,1
25,49,0
25,50,0
25,51,1
25,52,0
25,53,0
25,54,1
25,55,1
25,56,1
25,57,1
25,58,1
25,59,1
25,60,1
25,61,1
25,62,0
25,63,1
25,64,1
25,65,1
25,66,1
25,67,0
25,68,0
25,69,1
25,70,1
25,71,1
25,72,1
25,73,1
25,74,0
25,75,0
25,76,1
25,77,1
25,78,0
25,79,1
25,80,0
25,81,0
25,82,1
25,83,1
25,84,0
25,85,1
25,86,1
25,87,1
25,88,1
25,89,1
25,90,1
25,91,1
25,92,1
25,93,1
25,94,1
25,95,1
25,96,1
25,97,1
25,98,1
25,99,1
25,100,1
26,1,0
26,2,1
26,3,1
26,4,1
26,5,1
26,6,1
26,7,1
26,8,1
26,9,1
26,10,1
26,11,1
26,12,1
26,13,0
26,14,1
26,15,1
26,16,1
26,17,1
26,18,1
26,19,0
26,20,1
26,21,0
26,22,0
26,23,1
26,24,1
26,25,0
26,26,1
26,27,1
26,28,0
26,29,1
26,30,1
26,31,1
26,32,1
26,33,1
26,34,1
26,35,1
26,36,1
26,37,1
26,38,1
26,39,1
26,40,1
26,41,1
26,42,1
26,43,1
26,44,1
26,45,1
26,46,1
26,47,1
26,48,0
26,49,0
26,50,1
26,51,0
26,52,1
26,53,0
26,54,0
26,55,1
26,56,1
26,57,1
26,58,0
26,59,0
26,60,0
26,61,1
26,62,1
26,63,1
26,64,1
26,65,1
26,66,1
26,67,0
26,68,0
26,69,1
26,70,1
26,71,1
26,72,0
26,73,0
26,74,0
26,75,1
26,76,1
26,77,1
26,78,1
26,79,1
26,80,1
26,81,1
26,82,0
26,83,0
26,84,0
26,85,1
26,86,1
26,87,1
26,88,1
26,89,0
26,90,0
26,91,1
26,92,1
26,93,1
26,94,1
26,95,1
26,96,1
26,97,0
26,98,0
26,99,1
26,100,1
27,1,1
27,2,0
27,3,0
27,4,1
27,5,0
27,6,0
27,7,1
27,8,0
27,9,1
27,10,0
27,11,1
27,12,1
27,13,0
27,14,1
27,15,1
27,16,1
27,17,0
27,18,1
27,19,1
27,20,1
27,21,0
27,22,0
27,23,0
27,24,0
27,25,0
27,26,0
27,27,0
27,28,1
27,29,0
27,30,1
27,31,1
27,32,0
27,33,0
27,34,0
27,35,1
27,36,1
27,37,0
27,38,0
27,39,1
27,40,0
27,41,0
27,42,1
27,43,1
27,44,0
27,45,1
27,46,1
27,47,1
27,48,1
27,49,0
27,50,0
27,51,1
27,52,0
27,53,0
27,54,1
27,55,1
27,56,1
27,57,1
27,58,0
27,59,0
27,60,0
27,61,0
27,62,1
27,63,0
27,64,0
27,65,1
27,66,0
27,67,0
27,68,0
27,69,1
27,70,0
27,71,1
27,72,0
27,73,1
27,74,0
27,75,0
27,76,0
27,77,1
27,78,1
27,79,0
27,80,0
27,81,1
27,82,1
27,83,1
27,84,0
27,85,1
27,86,0
27,87,1
27,88,1
27,89,0
27,90,1
27,91,1
27,92,0
27,93,0
27,94,1
27,95,1
27,96,0
27,97,1
27,98,0
27,99,1
27,100,0
28,1,0
28,2,1
28,3,1
28,4,0
28,5,0
28,6,0
28,7,0
28,8,1
28,9,0
28,10,1
28,11,1
28,12,0
28,13,1
28,14,1
28,15,0
28,16,0
28,17,0
28,18,1
28,19,1
28,20,0
28,21,1
28,22,0
28,23,0
28,24,0
28,25,1
28,26,1
28,27,1
28,28,0
28,29,1
28,30,0
28,31,1
28,32,1
28,33,1
28,34,1
28,35,0
28,36,0
28,37,0
28,38,0
28,39,1
28,40,0
28,41,0
28,42,0
28,43,0
28,44,1
28,45,1
28,46,0
28,47,1
28,48,0
28,49,0
28,50,1
28,51,0
28,52,1
28,53,1
28,54,0
28,55,0
28,56,1
28,57,1
28,58,0
28,59,1
28,60,0
28,61,0
28,62,0
28,63,1
28,64,0
28,65,1
28,66,0
28,67,0
28,68,0
28,69,0
28,70,0
28,71,1
28,72,1
28,73,1
28,74,0
28,75,1
28,76,0
28,77,1
28,78,0
28,79,1
28,80,0
28,81,0
28,82,0
28,83,0
28,84,0
28,85,0
28,86,0
28,87,1
28,88,1
28,89,1
28,90,0
28,91,1
28,92,0
28,93,1
28,94,0
28,95,1
28,96,0
28,97,0
28,98,0
28,99,1
28,100,1
29,1,1
29,2,1
29,3,1
29,4,0
29,5,1
29,6,1
29,7,1
29,8,1
29,9,1
29,10,1
29,11,1
29,12,0
29,13,0
29,14,1
29,15,1
29,16,0
29,17,0
29,18,1
29,19,1
29,20,1
29,21,1
29,22,0
29,23,1
29,24,1
29,25,1
29,26,1
29,27,1
29,28,1
29,29,0
29,30,1
29,31,1
29,32,1
29,33,1
29,34,1
29,35,1
29,36,1
29,37,1
29,38,0
29,39,1
29,40,0
29,41,0
29,42,1
29,43,1
29,44,1
29,45,1
29,46,1
29,47,1
29,48,1
29,49,0
29,50,0
29,51,1
29,52,1
29,53,1
29,54,0
29,55,1
29,56,0
29,57,1
29,58,0
29,59,1
29,60,1
29,61,0
29,62,0
29,63,1
29,64,0
29,65,1
29,66,1
29,67,0
29,68,1
29,69,0
29,70,0
29,71,1
29,72,1
29,73,1
29,74,0
29,75,1
29,76,0
29,77,1
29,78,0
29,79,1
29,80,0
29,81,1
29,82,1
29,83,0
29,84,0
29,85,0
29,86,1
29,87,1
29,88,1
29,89,1
29,90,1
29,91,1
29,92,0
29,93,0
29,94,1
29,95,0
29,96,1
29,97,0
29,98,0
29,99,0
29,100,0
30,1,1
30,2,0
30,3,1
30,4,1
30,5,0
30,6,1
30,7,1
30,8,0
30,9,0
30,10,1
30,11,1
30,12,1
30,13,1
30,14,1
30,15,1
30,16,0
30,17,1
30,18,1
30,19,1
30,20,1
30,21,0
30,22,0
30,23,1
30,24,1
30,25,1
30,26,1
30,27,1
30,28,1
30,29,1
30,30,1
30,31,0
30,32,1
30,33,1
30,34,1
30,35,1
30,36,1
30,37,0
30,38,0
30,39,1
30,40,1
30,41,1
30,42,1
30,43,0
30,44,1
30,45,1
30,46,1
30,47,1
30,48,1
30,49,0
30,50,1
30,51,1
30,52,1
30,53,0
30,54,1
30,55,1
30,56,1
30,57,1
30,58,0
30,59,1
30,60,0
30,61,1
30,62,1
30,63,1
30,64,1
30,65,1
30,66,1
30,67,0
30,68,0
30,69,1
30,70,0
30,71,1
30,72,1
30,73,1
30,74,1
30,75,1
30,76,0
30,77,1
30,78,1
30,79,1
30,80,0
30,81,1
30,82,1
30,83,1
30,84,0
30,85,1
30,86,1
30,87,1
30,88,1
30,89,1
30,90,0
30,91,1
30,92,1
30,93,1
30,94,1
30,95,1
30,96,1
30,97,1
30,98,1
30,99,1
30,100,1
31,1,1
31,2,0
31,3,1
31,4,1
31,5,1
31,6,1
31,7,1
31,8,1
31,9,0
31,10,1
31,11,1
31,12,1
31,13,0
31,14,1
31,15,1
31,16,1
31,17,0
31,18,1
31,19,1
31,20,1
31,21,1
31,22,0
31,23,0
31,24,0
31,25,0
31,26,1
31,27,1
31,28,1
31,29,1
31,30,1
31,31,1
31,32,1
31,33,1
31,34,1
31,35,1
31,36,0
31,37,1
31,38,1
31,39,1
31,40,0
31,41,0
31,42,1
31,43,0
31,44,1
31,45,1
31,46,1
31,47,1
31,48,1
31,49,1
31,50,1
31,51,0
31,52,1
31,53,1
31,54,1
31,55,0
31,56,1
31,57,1
31,58,1
31,59,1
31,60,1
31,61,1
31,62,1
31,63,1
31,64,1
31,65,1
31,66,1
31,67,1
31,68,1
31,69,1
31,70,0
31,71,1
31,72,1
31,73,0
31,74,0
31,75,1
31,76,1
31,77,1
31,78,0
31,79,1
31,80,0
31,81,1
31,82,1
31,83,1
31,84,0
31,85,1
31,86,1
31,87,1
31,88,1
31,89,1
31,90,0
31,91,0
31,92,1
31,93,1
31,94,1
31,95,1
31,96,0
31,97,1
31,98,0
31,99,1
31,100,0
32,1,1
32,2,1
32,3,1
32,4,1
32,5,1
32,6,1
32,7,1
32,8,1
32,9,0
32,10,1
32,11,1
32,12,1
32,13,1
32,14,0
32,15,1
32,16,1
32,17,1
32,18,1
32,19,1
32,20,1
32,21,1
32,22,1
32,23,1
32,24,1
32,25,1
32,26,1
32,27,1
32,28,1
32,29,1
32,30,1
32,31,1
32,32,1
32,33,1
32,34,1
32,35,1
32,36,1
32,37,1
32,38,1
32,39,1
32,40,1
32,41,1
32,42,1
32,43,1
32,44,1
32,45,1
32,46,1
32,47,1
32,48,1
32,49,0
32,50,1
32,51,1
32,52,0
32,53,1
32,54,1
32,55,1
32,56,1
32,57,1
32,58,1
32,59,1
32,60,1
32,61,1
32,62,1
32,63,1
32,64,1
32,65,1
32,66,1
32,67,1
32,68,0
32,69,1
32,70,1
32,71,1
32,72,1
32,73,1
32,74,0
32,75,1
32,76,1
32,77,1
32,78,1
32,79,1
32,80,1
32,81,1
32,82,1
32,83,1
32,84,1
32,85,1
32,86,1
32,87,1
32,88,1
32,89,1
32,90,1
32,91,1
32,92,1
32,93,1
32,94,0
32,95,1
32,96,0
32,97,1
32,98,1
32,99,1
32,100,1
33,1,1
33,2,1
33,3,1
33,4,1
33,5,1
33,6,1
33,7,1
33,8,1
33,9,0
33,10,1
33,11,1
33,12,1
33,13,1
33,14,1
33,15,1
33,16,1
33,17,1
33,18,1
33,19,1
33,20,1
33,21,1
33,22,0
33,23,1
33,24,1
33,25,1
33,26,1
33,27,1
33,28,1
33,29,1
33,30,1
33,31,1
33,32,1
33,33,1
33,34,1
33,35,1
33,36,1
33,37,1
33,38,1
33,39,1
33,40,1
33,41,0
33,42,1
33,43,1
33,44,1
33,45,1
33,46,0
33,47,1
33,48,1
33,49,1
33,50,1
33,51,1
33,52,1
33,53,1
33,54,1
33,55,1
33,56,0
33,57,1
33,58,1
33,59,1
33,60,1
33,61,0
33,62,1
33,63,0
33,64,1
33,65,1
33,66,1
33,67,0
33,68,1
33,69,1
33,70,1
33,71,1
33,72,1
33,73,1
33,74,1
33,75,1
33,76,1
33,77,1
33,78,1
33,79,1
33,80,1
33,81,1
33,82,0
33,83,1
33,84,0
33,85,1
33,86,0
33,87,1
33,88,0
33,89,1
33,90,1
33,91,1
33,92,1
33,93,1
33,94,1
33,95,1
33,96,1
33,97,0
33,98,1
33,99,1
33,100,1
34,1,1
34,2,0
34,3,1
34,4,0
34,5,1
34,6,1
34,7,1
34,8,1
34,9,0
34,10,1
34,11,1
34,12,1
34,13,1
34,14,1
34,15,1
34,16,0
34,17,1
34,18,1
34,19,1
34,20,1
34,21,1
34,22,1
34,23,1
34,24,1
34,25,0
34,26,1
34,27,1
34,28,1
34,29,1
34,30,1
34,31,1
34,32,1
34,33,1
34,34,1
34,35,1
34,36,1
34,37,1
34,38,1
34,39,1
34,40,1
34,41,1
34,42,1
34,43,1
34,44,1
34,45,1
34,46,1
34,47,1
34,48,1
34,49,0
34,50,0
34,51,1
34,52,1
34,53,1
34,54,1
34,55,1
34,56,1
34,57,1
34,58,1
34,59,1
34,60,1
34,61,0
34,62,1
34,63,1
34,64,1
34,65,1
34,66,1
34,67,1
34,68,1
34,69,0
34,70,1
34,71,1
34,72,0
34,73,1
34,74,1
34,75,0
34,76,1
34,77,1
34,78,1
34,79,1
34,80,1
34,81,1
34,82,1
34,83,1
34,84,1
34,85,1
34,86,1
34,87,1
34,88,0
34,89,1
34,90,1
34,91,1
34,92,1
34,93,0
34,94,1
34,95,1
34,96,0
34,97,1
34,98,1
34,99,1
34,100,1
35,1,1
35,2,0
35,3,0
35,4,1
35,5,1
35,6,1
35,7,1
35,8,1
35,9,1
35,10,1
35,11,1
35,12,1
35,13,1
35,14,1
35,15,1
35,16,1
35,17,0
35,18,1
35,19,1
35,20,1
35,21,1
35,22,0
35,23,0
35,24,0
35,25,0
35,26,1
35,27,0
35,28,1
35,29,1
35,30,1
35,31,1
35,32,1
35,33,1
35,34,0
35,35,1
35,36,1
35,37,1
35,38,1
35,39,1
35,40,0
35,41,0
35,42,1
35,43,1
35,44,1
35,45,1
35,46,1
35,47,1
35,48,1
35,49,0
35,50,1
35,51,0
35,52,1
35,53,0
35,54,1
35,55,0
35,56,1
35,57,1
35,58,0
35,59,1
35,60,0
35,61,0
35,62,0
35,63,1
35,64,1
35,65,1
35,66,1
35,67,0
35,68,1
35,69,0
35,70,0
35,71,1
35,72,1
35,73,1
35,74,1
35,75,1
35,76,1
35,77,1
35,78,1
35,79,1
35,80,1
35,81,1
35,82,1
35,83,1
35,84,0
35,85,1
35,86,0
35,87,1
35,88,0
35,89,0
35,90,1
35,91,1
35,92,0
35,93,0
35,94,0
35,95,1
35,96,1
35,97,0
35,98,1
35,99,1
35,100,0
36,1,1
36,2,0
36,3,1
36,4,1
36,5,0
36,6,1
36,7,1
36,8,1
36,9,1
36,10,1
36,11,1
36,12,1
36,13,1
36,14,0
36,15,1
36,16,0
36,17,1
36,18,1
36,19,1
36,20,1
36,21,1
36,22,0
36,23,1
36,24,1
36,25,1
36,26,1
36,27,1
36,28,1
36,29,1
36,30,1
36,31,1
36,32,1
36,33,1
36,34,1
36,35,0
36,36,1
36,37,1
36,38,1
36,39,1
36,40,0
36,41,1
36,42,1
36,43,0
36,44,1
36,45,1
36,46,1
36,47,1
36,48,1
36,49,1
36,50,0
36,51,1
36,52,0
36,53,0
36,54,0
36,55,1
36,56,1
36,57,1
36,58,1
36,59,1
36,60,1
36,61,0
36,62,1
36,63,1
36,64,0
36,65,1
36,66,1
36,67,0
36,68,1
36,69,1
36,70,0
36,71,1
36,72,0
36,73,1
36,74,1
36,75,1
36,76,1
36,77,1
36,78,0
36,79,1
36,80,1
36,81,1
36,82,1
36,83,1
36,84,1
36,85,0
36,86,0
36,87,1
36,88,1
36,89,1
36,90,1
36,91,1
36,92,1
36,93,1
36,94,1
36,95,0
36,96,1
36,97,1
36,98,1
36,99,1
36,100,1
37,1,1
37,2,0
37,3,1
37,4,1
37,5,1
37,6,1
37,7,1
37,8,1
37,9,0
37,10,1
37,11,1
37,12,1
37,13,1
37,14,1
37,15,1
37,16,0
37,17,0
37,18,1
37,19,1
37,20,1
37,21,1
37,22,1
37,23,1
37,24,1
37,25,1
37,26,1
37,27,1
37,28,1
37,29,1
37,30,1
37,31,1
37,32,1
37,33,1
37,34,1
37,35,1
37,36,1
37,37,1
37,38,1
37,39,1
37,40,0
37,41,0
37,42,1
37,43,1
37,44,1
37,45,1
37,46,1
37,47,1
37,48,1
37,49,1
37,50,0
37,51,1
37,52,1
37,53,0
37,54,1
37,55,1
37,56,1
37,57,1
37,58,1
37,59,1
37,60,1
37,61,0
37,62,1
37,63,1
37,64,1
37,65,1
37,66,1
37,67,1
37,68,1
37,69,0
37,70,1
37,71,1
37,72,0
37,73,1
37,74,1
37,75,1
37,76,0
37,77,1
37,78,0
37,79,1
37,80,1
37,81,1
37,82,1
37,83,0
37,84,1
37,85,1
37,86,1
37,87,1
37,88,1
37,89,1
37,90,1
37,91,1
37,92,1
37,93,0
37,94,1
37,95,1
37,96,1
37,97,1
37,98,1
37,99,1
37,100,1
38,1,1
38,2,1
38,3,1
38,4,1
38,5,1
38,6,1
38,7,1
38,8,0
38,9,1
38,10,1
38,11,0
38,12,1
38,13,0
38,14,0
38,15,1
38,16,0
38,17,1
38,18,1
38,19,1
38,20,1
38,21,1
38,22,1
38,23,1
38,24,0
38,25,0
38,26,1
38,27,1
38,28,1
38,29,1
38,30,0
38,31,1
38,32,1
38,33,1
38,34,1
38,35,0
38,36,1
38,37,1
38,38,0
38,39,1
38,40,0
38,41,0
38,42,1
38,43,0
38,44,1
38,45,1
38,46,1
38,47,1
38,48,1
38,49,0
38,50,1
38,51,1
38,52,1
38,53,0
38,54,0
38,55,1
38,56,1
38,57,0
38,58,0
38,59,0
38,60,1
38,61,0
38,62,0
38,63,0
38,64,1
38,65,1
38,66,1
38,67,1
38,68,0
38,69,0
38,70,0
38,71,0
38,72,0
38,73,0
38,74,0
38,75,0
38,76,1
38,77,1
38,78,1
38,79,1
38,80,0
38,81,0
38,82,1
38,83,0
38,84,0
38,85,1
38,86,1
38,87,1
38,88,1
38,89,1
38,90,1
38,91,1
38,92,0
38,93,1
38,94,1
38,95,1
38,96,1
38,97,0
38,98,1
38,99,0
38,100,1
39,1,1
39,2,0
39,3,0
39,4,1
39,5,0
39,6,0
39,7,1
39,8,1
39,9,0
39,10,1
39,11,1
39,12,1
39,13,1
39,14,0
39,15,1
39,16,0
39,17,1
39,18,1
39,19,1
39,20,1
39,21,0
39,22,0
39,23,0
39,24,1
39,25,1
39,26,1
39,27,1
39,28,1
39,29,1
39,30,1
39,31,1
39,32,0
39,33,1
39,34,0
39,35,1
39,36,0
39,37,1
39,38,0
39,39,1
39,40,1
39,41,0
39,42,1
39,43,1
39,44,1
39,45,1
39,46,1
39,47,1
39,48,1
39,49,0
39,50,1
39,51,0
39,52,0
39,53,1
39,54,1
39,55,1
39,56,0
39,57,1
39,58,0
39,59,1
39,60,1
39,61,1
39,62,1
39,63,1
39,64,1
39,65,1
39,66,1
39,67,0
39,68,0
39,69,0
39,70,1
39,71,1
39,72,1
39,73,0
39,74,1
39,75,1
39,76,1
39,77,1
39,78,1
39,79,0
39,80,0
39,81,1
39,82,1
39,83,0
39,84,1
39,85,1
39,86,1
39,87,1
39,88,1
39,89,1
39,90,1
39,91,1
39,92,1
39,93,0
39,94,1
39,95,0
39,96,0
39,97,0
39,98,1
39,99,1
39,100,1
40,1,1
40,2,0
40,3,1
40,4,0
40,5,1
40,6,1
40,7,1
40,8,1
40,9,1
40,10,0
40,11,1
40,12,1
40,13,1
40,14,1
40,15,1
40,16,1
40,17,1
40,18,1
40,19,1
40,20,1
40,21,0
40,22,0
40,23,0
40,24,1
40,25,1
40,26,1
40,27,1
40,28,1
40,29,1
40,30,1
40,31,1
40,32,1
40,33,1
40,34,1
40,35,1
40,36,1
40,37,1
40,38,1
40,39,1
40,40,1
40,41,1
40,42,1
40,43,1
40,44,1
40,45,1
40,46,1
40,47,1
40,48,1
40,49,0
40,50,1
40,51,1
40,52,1
40,53,1
40,54,1
40,55,1
40,56,1
40,57,1
40,58,1
40,59,1
40,60,1
40,61,1
40,62,0
40,63,0
40,64,1
40,65,1
40,66,1
40,67,1
40,68,0
40,69,0
40,70,1
40,71,1
40,72,1
40,73,1
40,74,1
40,75,1
40,76,1
40,77,1
40,78,0
40,79,1
40,80,1
40,81,1
40,82,1
40,83,1
40,84,0
40,85,1
40,86,1
40,87,1
40,88,1
40,89,1
40,90,1
40,91,1
40,92,1
40,93,1
40,94,1
40,95,1
40,96,0
40,97,1
40,98,1
40,99,1
40,100,1
41,1,1
41,2,0
41,3,1
41,4,1
41,5,1
41,6,1
41,7,1
41,8,1
41,9,0
41,10,1
41,11,1
41,12,1
41,13,1
41,14,1
41,15,1
41,16,0
41,17,1
41,18,1
41,19,1
41,20,1
41,21,0
41,22,0
41,23,1
41,24,1
41,25,1
41,26,1
41,27,0
41,28,1
41,29,1
41,30,1
41,31,1
41,32,1
41,33,1
41,34,1
41,35,1
41,36,1
41,37,1
41,38,1
41,39,1
41,40,1
41,41,0
41,42,1
41,43,1
41,44,1
41,45,1
41,46,1
41,47,1
41,48,1
41,49,1
41,50,0
41,51,0
41,52,1
41,53,1
41,54,1
41,55,1
41,56,1
41,57,1
41,58,0
41,59,1
41,60,1
41,61,1
41,62,1
41,63,0
41,64,1
41,65,1
41,66,1
41,67,1
41,68,1
41,69,0
41,70,1
41,71,1
41,72,0
41,73,1
41,74,1
41,75,1
41,76,1
41,77,1
41,78,0
41,79,1
41,80,1
41,81,1
41,82,1
41,83,1
41,84,0
41,85,1
41,86,1
41,87,1
41,88,1
41,89,1
41,90,1
41,91,1
41,92,1
41,93,1
41,94,1
41,95,1
41,96,0
41,97,0
41,98,1
41,99,1
41,100,1
42,1,1
42,2,0
42,3,0
42,4,1
42,5,1
42,6,1
42,7,0
42,8,0
42,9,0
42,10,1
42,11,1
42,12,0
42,13,0
42,14,1
42,15,0
42,16,0
42,17,1
42,18,1
42,19,1
42,20,1
42,21,1
42,22,0
42,23,1
42,24,1
42,25,1
42,26,1
42,27,1
42,28,1
42,29,1
42,30,1
42,31,1
42,32,1
42,33,1
42,34,1
42,35,1
42,36,1
42,37,0
42,38,0
42,39,1
42,40,1
42,41,0
42,42,1
42,43,1
42,44,0
42,45,1
42,46,1
42,47,1
42,48,1
42,49,1
42,50,0
42,51,0
42,52,1
42,53,1
42,54,0
42,55,0
42,56,1
42,57,0
42,58,1
42,59,1
42,60,1
42,61,1
42,62,0
42,63,1
42,64,1
42,65,1
42,66,0
42,67,0
42,68,0
42,69,0
42,70,1
42,71,1
42,72,0
42,73,1
42,74,1
42,75,1
42,76,1
42,77,1
42,78,0
42,79,1
42,80,0
42,81,1
42,82,1
42,83,0
42,84,1
42,85,1
42,86,1
42,87,1
42,88,1
42,89,0
42,90,1
42,91,1
42,92,1
42,93,0
42,94,1
42,95,0
42,96,1
42,97,1
42,98,1
42,99,1
42,100,0
43,1,1
43,2,0
43,3,0
43,4,1
43,5,1
43,6,1
43,7,0
43,8,0
43,9,0
43,10,1
43,11,0
43,12,1
43,13,1
43,14,1
43,15,1
43,16,0
43,17,1
43,18,0
43,19,0
43,20,1
43,21,0
43,22,0
43,23,1
43,24,0
43,25,1
43,26,0
43,27,0
43,28,1
43,29,1
43,30,0
43,31,0
43,32,1
43,33,1
43,34,0
43,35,0
43,36,0
43,37,1
43,38,1
43,39,1
43,40,0
43,41,1
43,42,1
43,43,0
43,44,1
43,45,1
43,46,1
43,47,1
43,48,0
43,49,0
43,50,0
43,51,0
43,52,0
43,53,1
43,54,0
43,55,0
43,56,1
43,57,0
43,58,1
43,59,0
43,60,1
43,61,0
43,62,0
43,63,1
43,64,0
43,65,1
43,66,0
43,67,0
43,68,0
43,69,1
43,70,0
43,71,1
43,72,1
43,73,1
43,74,1
43,75,1
43,76,1
43,77,0
43,78,0
43,79,0
43,80,0
43,81,0
43,82,1
43,83,0
43,84,0
43,85,1
43,86,0
43,87,1
43,88,1
43,89,1
43,90,1
43,91,1
43,92,0
43,93,0
43,94,1
43,95,1
43,96,0
43,97,1
43,98,1
43,99,0
43,100,1
44,1,1
44,2,0
44,3,1
44,4,1
44,5,1
44,6,1
44,7,1
44,8,1
44,9,0
44,10,1
44,11,1
44,12,1
44,13,1
44,14,1
44,15,1
44,16,1
44,17,1
44,18,1
44,19,1
44,20,0
44,21,0
44,22,0
44,23,1
44,24,0
44,25,0
44,26,1
44,27,1
44,28,1
44,29,1
44,30,0
44,31,0
44,32,1
44,33,1
44,34,0
44,35,1
44,36,0
44,37,1
44,38,0
44,39,1
44,40,1
44,41,0
44,42,1
44,43,0
44,44,0
44,45,1
44,46,1
44,47,0
44,48,1
44,49,0
44,50,0
44,51,1
44,52,1
44,53,1
44,54,0
44,55,1
44,56,1
44,57,1
44,58,0
44,59,0
44,60,1
44,61,0
44,62,1
44,63,0
44,64,0
44,65,1
44,66,0
44,67,0
44,68,1
44,69,0
44,70,0
44,71,1
44,72,0
44,73,1
44,74,1
44,75,0
44,76,1
44,77,1
44,78,0
44,79,0
44,80,0
44,81,1
44,82,1
44,83,0
44,84,0
44,85,0
44,86,1
44,87,1
44,88,0
44,89,0
44,90,0
44,91,1
44,92,0
44,93,0
44,94,1
44,95,1
44,96,0
44,97,1
44,98,1
44,99,1
44,100,1
45,1,1
45,2,1
45,3,1
45,4,1
45,5,1
45,6,1
45,7,1
45,8,1
45,9,1
45,10,1
45,11,1
45,12,1
45,13,1
45,14,0
45,15,1
45,16,0
45,17,1
45,18,1
45,19,1
45,20,1
45,21,1
45,22,0
45,23,1
45,24,0
45,25,1
45,26,1
45,27,1
45,28,1
45,29,1
45,30,1
45,31,0
45,32,1
45,33,1
45,34,1
45,35,1
45,36,1
45,37,1
45,38,1
45,39,1
45,40,1
45,41,1
45,42,1
45,43,0
45,44,1
45,45,1
45,46,1
45,47,1
45,48,1
45,49,0
45,50,1
45,51,1
45,52,1
45,53,1
45,54,0
45,55,1
45,56,1
45,57,1
45,58,1
45,59,0
45,60,1
45,61,1
45,62,1
45,63,1
45,64,1
45,65,1
45,66,1
45,67,1
45,68,1
45,69,0
45,70,0
45,71,1
45,72,1
45,73,1
45,74,1
45,75,1
45,76,1
45,77,1
45,78,0
45,79,1
45,80,1
45,81,1
45,82,0
45,83,0
45,84,1
45,85,1
45,86,0
45,87,1
45,88,1
45,89,0
45,90,1
45,91,1
45,92,0
45,93,1
45,94,0
45,95,1
45,96,1
45,97,0
45,98,0
45,99,1
45,100,0
46,1,1
46,2,0
46,3,1
46,4,1
46,5,0
46,6,0
46,7,1
46,8,1
46,9,0
46,10,1
46,11,1
46,12,0
46,13,0
46,14,1
46,15,1
46,16,0
46,17,1
46,18,1
46,19,0
46,20,1
46,21,0
46,22,0
46,23,0
46,24,0
46,25,0
46,26,1
46,27,1
46,28,1
46,29,1
46,30,1
46,31,1
46,32,1
46,33,1
46,34,1
46,35,1
46,36,1
46,37,0
46,38,1
46,39,1
46,40,0
46,41,0
46,42,1
46,43,1
46,44,0
46,45,1
46,46,1
46,47,1
46,48,0
46,49,1
46,50,1
46,51,1
46,52,0
46,53,0
46,54,0
46,55,1
46,56,0
46,57,1
46,58,0
46,59,1
46,60,1
46,61,1
46,62,1
46,63,1
46,64,1
46,65,1
46,66,0
46,67,0
46,68,0
46,69,0
46,70,1
46,71,1
46,72,1
46,73,1
46,74,0
46,75,1
46,76,1
46,77,1
46,78,0
46,79,1
46,80,0
46,81,0
46,82,0
46,83,1
46,84,1
46,85,1
46,86,0
46,87,1
46,88,0
46,89,0
46,90,0
46,91,1
46,92,0
46,93,0
46,94,1
46,95,1
46,96,0
46,97,0
46,98,0
46,99,1
46,100,0
47,1,1
47,2,1
47,3,1
47,4,1
47,5,1
47,6,1
47,7,1
47,8,1
47,9,1
47,10,1
47,11,1
47,12,0
47,13,1
47,14,1
47,15,0
47,16,1
47,17,0
47,18,1
47,19,1
47,20,1
47,21,1
47,22,0
47,23,0
47,24,1
47,25,1
47,26,1
47,27,1
47,28,1
47,29,1
47,30,1
47,31,1
47,32,1
47,33,1
47,34,1
47,35,1
47,36,1
47,37,0
47,38,1
47,39,1
47,40,1
47,41,0
47,42,1
47,43,0
47,44,1
47,45,1
47,46,0
47,47,1
47,48,1
47,49,0
47,50,0
47,51,1
47,52,1
47,53,1
47,54,1
47,55,1
47,56,1
47,57,1
